Sample,Permutation,Spectral,shannon_entropy
2.546450749,1.9429749090000001,3.2818868610000003,0.9999918940000001
2.9797375919999998,2.160337926,2.269974951,0.99955812
2.94283379,2.2177233330000004,3.639181142,0.999695833
2.68940623,2.159069937,3.661932713,0.9992211750000001
2.893487526,2.0464252519999997,3.2304103010000005,0.9905808890000001
2.773650409,2.100247842,3.21705058,0.999933053
2.98404329,2.093223837,2.190443952,0.9974258440000001
2.6785951069999996,2.122631599,3.4329179360000004,0.9998181290000001
2.959780853,2.1393978980000004,3.410304494,0.999602076
2.8448597710000003,2.043581965,2.427587042,0.994418075
2.8007838169999997,1.9612316410000001,3.0355992580000004,0.984833443
2.8517166089999995,1.962464241,3.159344054,0.998436546
2.9770809049999998,2.1805683890000003,2.553077312,0.991529469
2.980048533,2.206452214,3.800753012,0.9999268120000001
2.996083997,2.0739108319999997,4.01420775,0.994954133
2.8821628919999998,1.9812169030000002,3.2399802760000003,0.983604145
2.819142058,2.0302382530000003,2.0027729869999997,0.9971215750000001
2.9947501139999995,2.0805422609999997,3.55575324,0.9920872020000001
2.977401216,1.8611664030000001,4.077423755,0.9999293
2.943150626,2.069984308,3.040171249,0.98626093
2.983448468,2.096950579,2.332120059,0.9999032090000001
3.006539165,2.208625149,3.142103608,0.9962982770000001
2.882376126,2.069726276,3.7993997430000004,0.998487916
2.939899648,2.088842391,3.092679514,0.995112071
2.916157324,2.1865532450000003,3.576143832,0.9999341270000001
2.5128011789999998,2.0969165640000003,2.958999449,0.998700008
2.715927163,1.922594799,2.247500466,1.00002381
2.784720504,2.090429983,3.514990294,0.9990145890000001
2.9792240769999996,2.206007517,3.1531264410000004,0.9989820540000001
2.899999356,2.086513884,3.189075297,0.999718123
2.869508898,2.271780166,3.341406759,0.998836741
3.0046195689999995,2.2566814930000003,3.5221985010000005,0.999453597
2.916259732,2.1177028190000002,3.6219678220000002,0.999569997
2.9632943789999997,2.1418755160000003,3.730042277,1.00002791
2.911031455,2.091785123,3.631523339,0.999675622
2.970828782,2.045879566,4.241562158000001,0.9954288950000001
2.990747776,2.127449742,2.189465735,0.971156766
2.994027487,2.1766634600000003,4.2442346230000005,0.999748291
2.9122291799999998,1.925410822,4.21256585,0.9999483800000001
2.9326369619999997,2.1278465950000003,3.0959507889999998,0.99983827
2.929216485,2.187575159,3.8060292450000004,1.0000348829999999
2.853472187,2.17577787,2.9748154510000004,0.9980779120000001
2.996892291,1.983797575,3.616282415,0.9977476700000001
3.005892573,2.1231486530000003,2.540028257,0.997498725
2.860975655,2.104689226,3.689248339,0.9938630190000001
2.971868092,2.102540514,3.106761514,0.999962106
2.892325922,2.185396062,3.21547859,0.999805633
2.9782854,2.106281218,3.426405513,0.9661622480000001
2.9872004019999996,2.217918717,3.944801594,0.9977634200000001
3.0060293039999997,2.144925571,4.0017857580000005,0.999206843
2.963844231,2.096073119,3.7933787150000002,0.9995060809999999
3.028827764,1.984355916,4.038368069,0.9853551
2.925572477,1.882049782,2.528661968,0.9949135050000001
2.908842058,2.252251915,2.90131334,1.000012139
2.95926876,2.023941943,3.4121243280000004,0.995180085
2.866120463,2.092197955,1.910801634,0.997617725
3.012159753,2.075545052,3.190715664,0.997885343
2.966380379,2.249923415,2.64237841,0.9983928270000001
2.8079602159999997,1.911517642,3.162027142,0.9989805340000001
2.952688893,1.9234592090000002,3.3482139600000003,0.9991058859999999
2.905216635,2.094384599,3.663471462,0.997829418
2.903543861,2.058419466,3.369881727,0.999786575
2.81666816,2.002564409,3.1984110030000004,0.99917473
2.9008487339999998,1.98682358,2.811896443,0.9814402890000001
2.9993987689999995,2.138510122,2.868929705,0.999732141
2.6654200469999996,1.919198387,3.62059399,1.000039072
2.903878437,2.108251424,3.1547537880000003,0.989559268
2.845599848,2.067539706,3.4378810939999997,0.9977733490000001
2.999204111,2.104067526,3.989295367,0.999564111
2.8978491419999997,2.067271374,2.978789604,0.9998976470000001
2.9553226599999998,1.9909484730000002,3.4888594189999997,1.00003941
2.856286023,1.9396569000000001,2.7674099190000003,0.996865221
2.98795667,2.13779521,3.417751052,0.9922424840000001
2.776311302,2.1413669250000003,2.628388778,0.999640126
2.877959535,1.9876054030000003,3.1525865510000006,0.9979388809999999
2.967218728,2.083830846,3.3908689630000004,0.9999603570000001
2.840660251,2.11171438,3.181927834,1.0000112540000001
2.901625652,2.058706767,2.8846683239999997,0.999594216
2.9155183589999996,2.077530077,3.9879600360000005,0.9997253290000001
2.598476795,2.161426856,2.631877291,0.998612644
2.9269625599999998,2.1900783130000003,2.845109022,0.991665008
2.936449546,1.957054815,3.1900302380000003,0.998824978
2.889162316,2.199827662,3.101713879,1.0000226479999998
2.976753793,2.172462313,3.4693873660000003,0.999118575
2.9181058089999996,2.1716916100000003,3.4349132410000003,0.9904788800000001
2.965932203,2.135329189,3.3040408770000003,0.9827465620000001
2.855251229,1.9023837130000003,3.5111989210000005,0.9997538290000001
3.018446925,2.110903153,3.73325559,0.9992831000000001
2.8361880839999998,2.096976517,2.539721846,0.97150892
2.93895284,2.0121381830000002,3.0078502,0.9999005200000001
2.976702188,1.9518539230000003,3.298210829,0.9986850850000001
2.8751304569999996,2.15459133,3.191121232,1.0000398959999999
2.9054611660000003,2.078546156,3.098971477,0.9998701040000001
2.96645683,1.918579846,2.9610670610000005,0.9998008700000001
2.979310413,2.169174974,3.273890231,0.9970526040000001
2.541468283,2.080020946,2.9559518980000004,0.999579773
2.992405485,2.219399786,2.7578387940000004,0.999017826
2.731711741,2.02276667,4.2170442,0.9985354840000001
2.945460173,2.172753246,2.867060001,0.998263743
2.6608784919999997,2.040480217,3.706747158,0.9996211790000001
2.8933995189999995,1.9533142350000001,2.869378336,0.9999439890000001
2.953818407,1.9757251730000003,3.3464473660000005,0.9992327140000001
2.769589864,2.0633943980000002,3.4785042580000005,0.9987164980000001
2.947640963,2.104557491,2.0743796380000004,1.000036723
2.962731865,2.114364245,3.894261009,0.999985208
2.9554735639999996,2.121074276,3.623473754,0.9804199290000001
2.8999007299999997,2.1520698080000003,3.3222073130000003,0.9747114340000002
2.873349518,2.144169289,3.4060723480000004,0.999331873
2.9789924549999998,2.119334349,3.0082237610000004,0.9998703290000001
2.912988472,2.0821390230000003,3.3365237510000005,0.994646608
2.9708689749999997,2.162977497,3.1106085020000003,0.993591318
2.9736163319999998,2.116071858,3.7699971750000003,0.981158208
2.872892854,1.9944201930000003,2.803043435,0.991429178
2.982220225,2.169949966,3.3025710910000003,0.9984103970000001
2.9193809419999996,2.123978575,3.827153157,0.9966376250000001
2.67764559,2.1337251380000004,3.3386053860000002,1.000034976
2.9540568019999998,1.970201696,2.748486111,0.9991400300000001
2.932425001,2.125140839,2.868892807,1.000039688
2.8535898769999997,1.929991226,2.657610517,0.999855041
2.964609336,2.100566772,2.8017731980000002,0.999880615
2.849013646,2.142099557,3.967567892,0.9946035420000001
2.983703963,2.019746075,3.225674685,0.9994294890000001
3.0009068889999995,2.144243377,3.038002478,0.9924487550000001
2.9314902669999996,2.19075524,4.3738770360000006,0.997595683
2.968371302,1.8791603300000002,2.88202564,0.977456766
2.962086092,2.126309619,3.0128704510000004,0.994856086
2.726513079,2.12106263,3.208884405,0.999259643
2.850378553,2.011370351,3.323657874,0.996849608
2.920067725,2.106897428,3.287061185,0.9990346320000001
2.8798901210000003,2.168605634,3.4995156060000006,0.9997502620000001
2.973808366,2.045977372,3.16113115,0.986582241
2.937451186,2.059002087,3.021354997,0.999851858
2.930849281,1.981505552,3.7122803600000003,0.977829468
2.9969694339999995,1.933727157,3.4595511060000006,0.9948451970000001
2.796612644,2.142998671,1.908904565,0.9986413590000001
2.9166326369999998,2.1499632880000004,3.001911074,0.999114975
2.684627783,1.9956840080000002,3.58127116,1.000006213
3.004870051,2.189319926,2.746305472,0.997596467
2.795893945,2.151542802,3.286373079,0.999022816
2.9471768519999997,2.024004236,3.054154149,0.99908755
2.951970367,2.212706267,2.428142938,0.997542661
2.87798842,1.985947691,3.886553832,0.9948581040000001
2.8824185989999997,1.985057976,2.425841129,1.00003637
2.9979919639999997,2.1616710390000002,2.5185565280000004,0.998308078
2.7883651499999997,2.06257247,3.650766046,0.9960942740000001
2.972869191,2.1315330400000003,2.4215714960000003,0.994615156
2.8466821289999995,2.139646749,3.492048869,0.999623231
2.852946671,1.9577583950000002,3.644189779,0.9980561050000001
2.981260573,2.12811222,3.5798141580000005,0.9999200720000001
2.9670458589999997,2.154360456,3.0367563860000004,0.999865027
2.983785391,1.8829458940000001,2.6960920990000004,0.9999895320000001
2.756925098,2.249534954,2.8303346670000002,0.995476838
3.012740557,2.2159731910000002,3.4595085910000005,0.9996014670000001
2.801622185,2.0091859519999997,2.724383782,0.999070688
2.721076288,1.9881803200000001,2.782267082,0.999519825
2.6575329869999997,1.953971165,3.1989327039999997,0.996668598
2.989760262,1.967927921,3.3195650650000004,0.999900096
2.215806675,2.111782629,2.405881506,0.9998795690000001
2.9656252949999997,1.9257147700000001,2.5154334780000003,0.9970618540000001
2.9354542689999996,2.13477124,3.405371624,0.9896726800000001
2.952781312,2.118895855,3.82589377,0.9997643490000001
2.994761159,2.12577104,3.7036693250000003,0.9997793650000001
2.9642827069999997,2.0499614580000003,3.228826844,0.9999656870000001
2.9252246339999997,1.9110993280000002,3.52432254,1.0000229999999999
2.880843226,2.148653022,3.3520304210000003,0.9677922040000001
2.962446027,2.1782992990000003,3.7418754960000005,0.999799443
2.9356482610000003,2.025932655,4.049922571000001,1.0000019059999998
3.0123041560000003,2.1902644880000004,3.4543797200000004,0.999662666
3.0063502219999996,2.226095041,2.2331098780000005,0.9999793640000001
2.81562094,2.0214046519999997,3.963736779,0.9982546170000001
2.958215997,2.108035423,2.7643545400000002,0.9969785470000001
2.9782998860000003,2.11100038,3.977676657,0.987786473
2.9116022669999997,2.070255468,3.4076278710000003,0.9999110370000001
2.913445928,2.144352724,2.625627896,1.00003937
2.9665358889999998,2.004868155,3.4714654289999998,1.000038826
2.960018411,2.088838924,3.2155221460000005,0.999765825
2.9829419739999996,1.956437606,2.836375925,0.9981859750000001
2.8622968999999996,2.080760456,2.3937331900000003,0.9979874900000001
2.9612610960000003,2.05854198,3.4515381510000003,1.000030971
2.956209748,2.1413082660000002,3.354882855,0.9942873959999999
2.9915274139999997,2.1042776290000003,2.827218788,0.999425915
2.8185343739999995,2.0200674480000003,3.44553492,0.9904176320000001
2.8979825019999996,2.101919654,2.941496182,0.999676862
2.9580446769999997,1.899639781,2.9192687139999998,0.9984284120000001
2.966296778,2.1561717440000003,2.9234400230000004,0.99957861
2.9105640260000003,2.12339221,3.654296652,0.9998199440000001
2.973106276,2.106694023,3.473490147,0.99907977
2.895158392,2.22872991,3.8772576610000002,0.950866422
2.626510254,1.940127117,3.7738664680000005,0.998928528
2.916890192,2.049764701,2.552685761,0.9977556350000001
3.011021268,2.166971991,2.701907949,1.000039697
2.92023235,2.214764705,3.690517705,0.9425594640000001
2.954541907,2.2475687310000003,3.5903342780000003,1.063009677
2.979142084,2.173670067,4.037428343999999,1.0564041690000001
3.019034852,2.248035851,3.246517292,1.062386191
3.0334075,2.24727303,3.470397914,1.062765826
3.030956337,2.3532067500000005,3.9953879160000003,1.059209552
2.95260585,2.255822514,4.233152266,1.0630390959999998
3.0084549760000003,2.087398082,2.9804169060000003,1.062990046
3.049358348,2.2425751190000005,3.486395653,1.06303981
3.039500635,2.083989131,3.180811068,1.0584308370000002
2.968397603,2.077237177,3.291851792,1.062996486
3.01899905,2.2537100760000004,2.6869365600000004,1.062969665
2.880640833,1.9616532780000002,3.9086264500000003,1.0625540340000001
2.992551704,2.2127545680000003,3.2489525489999997,1.062984961
3.020378192,2.365201561,3.909215802,1.0630285499999998
2.8962505010000004,2.0342286940000003,4.228464854,1.062350586
2.878962201,2.207849371,2.584879117,1.0607753070000001
2.9570752330000003,1.951410012,3.638868695,1.063037228
3.017046985,2.170541187,2.239511213,1.062501233
2.9667693130000004,2.2321195620000003,4.268738698,1.062748853
2.800734606,2.0304615310000003,3.289360409,1.056325405
2.934025065,2.1969076540000003,2.8728912030000004,1.057880669
2.7299697469999997,1.914589167,3.211623052,1.062312263
2.9960278060000003,2.1395053780000004,3.5772869700000003,1.060386387
2.8962905919999997,2.103972271,3.19679026,1.061533332
3.0579175660000004,2.2009024060000004,2.053825583,1.056577708
2.9745392760000002,2.1727811490000004,4.222684294,1.062368418
2.9307597089999997,1.960074596,3.5551647880000004,1.0618996490000001
2.891602078,2.1284829910000003,3.3298263880000003,1.0629440090000002
2.882260979,2.088436087,2.6208605690000004,1.062482658
2.9875819289999996,2.192390446,3.1861399560000003,1.063031584
3.0038553230000002,2.255424726,2.887545524,1.062629351
3.054322015,2.171814847,3.1711465089999997,1.0625595509999999
3.0326184119999997,2.2553051630000005,3.667567559,1.061642075
2.89975149,2.2399988800000004,4.104911802,1.059338273
2.932074389,2.151605532,2.2985369190000005,1.057949234
2.946322095,2.0952691280000004,2.656379524,1.0628555690000001
2.790553686,1.9801626650000002,3.1891151300000002,1.061459353
3.011109592,1.9755465730000001,3.1828315180000004,1.063035497
2.79668624,2.192644751,3.2965995860000006,1.063022789
2.976452834,2.165481798,3.039108782,1.056948819
3.01377977,2.079665696,3.576040387,1.06143421
3.02493471,2.2538294280000004,2.208570812,1.06301396
3.0198681880000002,2.1859389,4.10451889,1.06279079
3.034758955,2.2402804380000005,3.005842373,1.062838553
3.0321869919999997,2.020376352,3.7831126900000003,1.062952416
2.913550283,2.123098835,3.8132904630000004,1.062556675
3.013094822,2.274256267,3.478521585,1.063036724
2.898953887,2.165660526,3.7988925660000006,1.062828434
2.907967567,2.2164730950000004,3.16200948,1.060357412
3.019301602,2.096380421,2.9716795150000004,1.057278532
2.981683844,2.127264845,3.0682457860000003,1.062319244
2.991802184,2.146494776,3.6566010510000004,1.062891854
2.947312176,2.237745786,3.325623562,1.063038735
3.011548639,2.042770784,3.356200337,1.063037849
2.955411321,2.113014836,3.2238211089999997,1.062969107
2.626750617,2.1505446740000003,3.787832283,1.0630153679999998
3.0098163889999996,2.229441185,2.6950853890000004,1.059643121
3.0407556180000004,2.12124542,3.697136952,1.0628938620000001
2.958986873,2.183628252,2.190274436,1.057832077
2.9947366360000003,2.219267887,2.8434457490000002,1.0628779750000001
2.9329892739999996,1.99609082,3.180062377,1.062010005
2.668296376,2.142412887,3.12589293,1.062995168
2.9964378,2.2228988060000003,2.8079013350000004,1.0630130379999998
2.912773203,2.036169118,3.9805283200000003,1.049367567
3.001286018,2.082728277,3.446713257,1.063037024
2.728114841,2.238978921,3.617022592,1.062242125
2.9095734560000004,1.994416643,3.408918507,1.0600747050000001
2.9484222939999998,2.114396004,3.4468807700000004,1.0606305120000001
2.481245479,2.1640867640000003,3.6071595210000003,1.062961098
2.954529589,2.097718919,2.749232132,1.0630398049999998
2.782594731,2.157755522,2.6695471100000003,1.06303185
2.91059882,2.1031664300000004,2.789209688,1.062953572
3.009933558,2.2694343540000004,2.5734360510000003,1.0487397090000001
3.030578465,2.2517983630000002,3.8811943130000004,1.0478880720000001
2.7855970180000003,2.078124377,2.5630394690000005,1.0628261509999999
2.79419628,1.962848967,3.349383167,1.060554146
2.944658888,2.2470636190000004,3.273632118,1.063039189
2.70301676,2.173586882,3.7425441100000003,1.057532952
2.991671459,2.0849776110000002,2.6858267730000005,1.0613197109999999
3.034267245,2.202007596,3.127767709,1.060933256
3.033392505,2.217984607,3.6852316180000004,1.042766698
2.884829675,2.02196102,3.7320174780000004,1.062887973
2.961511343,2.157788179,2.968492448,1.0619719250000001
2.950918667,2.096619086,3.469109797,1.061554608
2.941084585,2.2857342780000005,3.477910917,1.063039388
3.043047231,2.217033552,3.2546214989999998,1.062664752
3.006410812,2.2067759170000003,4.430335376,1.0593462690000002
2.986350568,2.2511909140000004,2.9084449260000005,1.039064942
2.981705994,2.150504687,3.7895392820000002,1.060151749
2.9911279680000002,2.2367711490000004,3.3982759,1.063039361
3.0335837889999997,2.2357788990000005,2.6889344520000003,1.062775873
2.9632640360000004,2.2744522190000005,4.380468476000001,1.059583463
2.711188326,2.071013444,4.049356051,1.06230448
2.79872748,2.2044949750000002,3.22957368,1.063013263
2.991730267,2.105133755,3.409952009,1.059168987
2.8993431380000003,1.910277758,3.522019417,1.061434444
2.9871873210000004,1.9721658380000002,2.662728391,1.057959879
2.9545163469999998,2.157916795,3.0468942630000004,1.042361552
2.9446207739999997,2.07039534,3.906090067,1.06256672
2.9951884360000003,2.1665609490000004,2.315976892,1.062993248
3.034713243,2.2956769660000003,3.795958667,1.0628639850000001
2.940525383,2.00236955,3.8176547360000006,1.0624048130000001
2.825400306,2.2010200560000004,3.353072365,1.047120218
2.982198797,1.8823934690000002,3.3632632960000004,1.06221148
3.002210621,2.1468969990000004,3.115739492,1.0630388069999999
2.9833591250000002,2.224545951,3.3579423,1.060248613
2.854682632,2.2256187690000004,2.572157389,1.061112842
2.961452425,2.2425928530000006,3.099622459,1.003647691
3.0440860489999997,2.030446355,3.2346887560000006,1.059315861
2.566473706,2.2177831620000004,2.77331107,1.061152248
2.956481102,2.1877202270000002,2.998868904,1.062709619
2.864338693,1.99465917,3.681757455,1.048622911
2.983593064,2.0108785350000002,2.6227996950000003,1.06280206
2.953181999,2.062228546,3.4666753280000004,1.041235853
2.997794194,2.2288456190000003,2.164530023,1.062694553
2.934501558,2.0935519480000004,3.5627197080000004,1.063036089
3.039764852,2.2409005040000003,2.488419022,1.0626127650000001
3.035302319,2.2381917010000003,2.975953715,1.057340078
3.0002620110000002,2.144075867,3.5452154350000002,1.062363763
3.0298905510000003,2.234241532,2.174581795,1.0565128890000002
2.9672663480000003,2.0252098880000005,4.184658133999999,1.062791623
2.937982699,2.152150229,2.9875840960000004,1.0556918
2.931424205,2.201177511,3.940746774,1.0627916590000002
2.948976437,2.11381252,2.5613240380000004,1.058768438
2.992778205,2.077155679,3.424488997,1.061897122
3.0184277039999996,2.2170422980000004,3.409257522,1.061710605
2.929469881,1.9554984940000002,3.7923765730000003,1.0623651250000001
2.956957614,2.112418591,3.0312326960000004,1.060693923
2.955078808,2.143458511,2.4153845480000005,1.0627592750000001
3.039548913,2.169636735,3.6216300550000002,1.059648759
2.979701835,2.2277515100000005,3.795220885,1.062409207
3.0161933960000002,2.2661131500000002,3.2514726160000005,1.062846966
2.9862043430000003,2.089513942,3.823962454,1.057273949
2.805887027,2.007274372,2.3311281750000004,1.0630308069999999
2.992143939,2.2793115690000003,2.6203362560000003,1.0486020040000001
2.879998367,2.062204303,3.5308924760000004,1.06295201
3.0103574360000005,2.1822286810000002,3.67249551,1.0503233520000002
2.9388645060000003,2.2518423700000003,3.7948782560000005,1.062991395
2.605433124,2.1888990900000005,3.611407237,1.041123781
2.663951012,2.0380044660000003,2.783584143,1.06297387
2.99593729,1.9339272490000001,2.4663941410000003,1.062528508
2.9440062630000003,2.0824854800000003,3.3695749210000003,1.062970737
2.951117824,2.0689877500000002,3.227322989,1.0626810640000002
3.01906967,2.1998387580000003,3.4228171670000003,1.063029885
2.785220232,2.15464587,4.2868360789999995,1.049237089
2.9336869210000005,2.2256674700000003,3.001930054,1.0582486690000001
2.798221388,2.0580379000000004,3.571530333,1.059385352
3.035960225,2.150601767,3.3529521060000005,1.062843235
2.9651383780000002,2.0680039380000004,3.9024915200000003,1.0629263420000001
2.826734108,2.172879917,3.3858119310000006,1.059389104
2.980093816,2.2131970770000002,3.320111332,1.057812931
3.005135653,1.925943339,3.022519322,1.047962951
2.994938943,2.1460925090000003,3.170944875,1.062740014
2.828579988,2.194519601,3.40754399,1.0629998170000001
3.0243843999999998,2.2323788140000005,2.7985583370000002,1.062776313
3.026130515,2.1978169320000003,3.740257787,1.0612089820000001
2.971163562,2.2103666700000004,2.581809723,1.062728901
2.8938609860000004,2.167561848,3.064387035,1.051304379
2.997744675,2.222619685,3.704884959,1.0563285690000002
2.551953494,2.1264799030000003,3.3412650760000004,1.063039023
2.966499695,2.07965437,2.4336870100000003,1.063014309
2.9724835730000003,2.161302334,2.617326825,1.062436758
2.868018699,2.165313991,4.0577479830000005,1.028732205
2.9217796610000004,2.2446247550000002,3.5193882210000003,1.061429924
3.019738015,2.184349381,3.3729821970000002,1.0614733490000001
2.9562142430000002,2.1549583820000002,4.25349995,1.0629361640000001
2.96233687,2.097721076,3.2741219910000003,1.054748857
2.935696956,2.0899454840000002,3.395061542,1.061556966
2.963434285,2.038020255,2.568286231,1.061770645
3.005658615,2.1581876010000003,3.2425812730000003,1.062753788
3.065888175,2.103734996,4.140462497,1.062986188
2.835528237,1.983918056,2.533583417,1.061284595
2.8665094260000004,2.19984159,3.3315277000000005,1.057166023
2.949812519,2.2374953730000002,2.960309634,1.062285978
3.0312099939999997,2.2043722180000005,3.3964750550000002,1.05505632
2.94066356,2.321631271,4.033392498,1.063039237
2.874183813,1.933807744,3.0172790560000005,1.062622593
2.9712099039999997,2.024478931,3.135217354,1.055362154
2.935614459,1.9949787,3.165795085,1.063037445
2.8066325819999998,2.1387478800000004,3.3394456000000003,1.0627267009999999
2.8536971330000003,2.2727735570000003,2.363800486,1.06285691
2.80651572,2.2217939890000005,2.9797484830000003,1.06217884
2.8755541769999997,2.105237857,2.5651932000000004,1.062441956
2.895067072,2.2151667350000004,3.296645019,1.062889245
3.017541122,2.2365054210000004,3.6209492030000003,1.062759988
3.012426006,2.0217453190000003,2.7095918830000003,1.057299155
2.91423479,2.101341849,2.486602307,1.062135156
3.018705455,2.2495459700000002,2.9138688530000003,1.062456985
2.834532748,1.959094771,3.0415984050000002,1.058737066
2.991971608,2.1984449820000003,2.026871368,1.060901322
2.928379993,2.1931982580000002,3.6027163660000006,1.057376193
2.8579522,2.270510444,3.665810092,1.062821486
